-113.8,52.27,130,Red Deer,AB,SW Canada
-113.73,52.47,123,Lacombe,AB,SW Canada
-113.67,61.19,614,Fort Resolution,NT,NW Canada
-113.58,50.03,101,Claresholm,AB,SW Canada
-113.58,51.87,145,Wimborne,AB,SW Canada
-113.47,53.55,107,Edmonton,AB,SW Canada
-113.42,49.72,111,Fort MacLeod,AB,SW Canada
-113.37,52.97,143,Wetaskiwin,AB,SW Canada
-113.3,49.2,100,Cardston,AB,SW Canada
-113.28,54.72,92,Athabasca,AB,SW Canada
-113.22,53.72,113,Fort Saskatchewan,AB,SW Canada
-112.83,53.02,99,Camrose,AB,SW Canada
-112.82,49.7,124,Lethbridge,AB,SW Canada
-112.72,52.32,133,Stettler,AB,SW Canada
-112.7,51.47,106,Drumheller,AB,SW Canada
-112.15,49.78,136,Taber,AB,SW Canada
-112.05,53.5,139,Vegreville,AB,SW Canada
-111.97,54.77,122,Lac la Biche,AB,SW Canada
-111.88,50.58,96,Brooks,AB,SW Canada
-111.88,60,616,Fort Smith,NT,NW Canada
-111.68,53.42,129,Ranfurly,AB,SW Canada
-111.47,58.45,109,Embarras Portage,AB,NW Canada
-111.45,52.08,104,Coronation,AB,SW Canada
-111.38,56.73,112,Fort McMurray,AB,NW Canada
-111.3,52.67,117,Hardisty,AB,SW Canada
-111.17,50.2,135,Suffield,AB,SW Canada
-110.87,52.82,142,Wainwright,AB,SW Canada
-110.85,53.37,140,Vermilion,AB,SW Canada
-110.67,50.05,126,Medicine Hat,AB,SW Canada
-110.17,54.45,102,Cold Lake,AB,SW Canada
-110,53.28,158,Lloydminster,SK,SW Canada
-109.48,49.92,159,Maple Creek,SK,SW Canada
-109.17,51.47,157,Kindersley,SK,SW Canada
-108.83,52.37,171,Scott,SK,SW Canada
-108.62,59.57,174,Uranium City,SK,NW Canada
-108.43,54.13,160,Meadow Lake,SK,SW Canada
-108.33,50.55,147,Battrum,SK,SW Canada
-108.28,52.78,165,North Battleford,SK,SW Canada
-108,51.55,169,Rosetown,SK,SW Canada
-108,52.07,148,Biggar,SK,SW Canada
-107.8,50.28,173,Swift Current,SK,SW Canada
-106.63,52.12,170,Saskatoon,SK,SW Canada
-106.5,51.82,151,Dundurn,SK,SW Canada
-105.98,49.63,146,Assiniboia,SK,SW Canada
-105.77,53.2,166,Prince Albert,SK,SW Canada
-105.53,50.4,163,Moose Jaw,SK,SW Canada
-105.12,52.2,154,Humboldt,SK,SW Canada
-105.03,69.12,629,Iqaluktuuttiaq / Cambridge Bay,NU,NW Canada
-104.95,51.07,172,Strasbourg,SK,SW Canada
-104.62,50.45,168,Regina,SK,SW Canada
-104.62,52.87,161,Melfort,SK,SW Canada
-104.53,51.75,150,Dafoe,SK,SW Canada
-104,53.37,164,Nipawin,SK,SW Canada
-103.88,50.55,167,Qu'Appelle,SK,SW Canada
-103.85,49.67,175,Weyburn,SK,SW Canada
-103.53,78.78,636,Isachsen,NU,NW Canada
-102.98,49.13,152,Estevan,SK,SW Canada
-102.8,50.92,162,Melville,SK,SW Canada
-102.58,50.37,149,Broadview,SK,SW Canada
-102.47,51.22,176,Yorkton,SK,SW Canada
-102.38,52.85,153,Hudson Bay,SK,SW Canada
-102.35,55.53,155,Island Falls,SK,NW Canada
-101.9,51.57,156,Kamsack,SK,SW Canada
-101.88,54.77,182,Flin Flon,MB,SW Canada
-101.27,52.14,196,Swan River,MB,SW Canada
-101.25,53.87,197,The Pas,MB,SW Canada
-101.05,56.85,186,Lynn Lake,MB,NW Canada
-100.93,49.86,199,Virden,MB,SW Canada
-100.2333,50.0333,191,Rivers,MB,SW Canada
-100.05,49.2333,178,Boissevain,MB,SW Canada
-100.05,51.15,181,Dauphin,MB,SW Canada
