ordinal,uid,model,gsim,weight
771,b1~b14_b21_b31_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ChiouYou,0.000976562
772,b1~b14_b21_b31_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Abraha,0.000976562
773,b1~b14_b21_b31_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() BooreE,0.000976562
774,b1~b14_b21_b31_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Campbe,0.000976562
775,b1~b14_b21_b31_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() ChiouY,0.000976562
776,b1~b14_b21_b31_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEt,0.000976562
777,b1~b14_b21_b31_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() BooreEtAl201,0.000976562
778,b1~b14_b21_b31_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() CampbellBozo,0.000976562
779,b1~b14_b21_b31_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() ChiouYoungs2,0.000976562
780,b1~b14_b21_b31_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() A,0.000976562
781,b1~b14_b21_b31_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() B,0.000976562
782,b1~b14_b21_b31_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() C,0.000976562
783,b1~b14_b21_b31_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() C,0.000976562
784,b1~b14_b21_b32_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonEtA,0.000976562
785,b1~b14_b21_b32_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() BooreEtAl2014,0.000976562
786,b1~b14_b21_b32_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() CampbellBozor,0.000976562
787,b1~b14_b21_b32_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() ChiouYoungs20,0.000976562
788,b1~b14_b21_b32_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() AbrahamsonE,0.000976562
789,b1~b14_b21_b32_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() BooreEtAl20,0.000976562
790,b1~b14_b21_b32_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() CampbellBoz,0.000976562
791,b1~b14_b21_b32_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() ChiouYoungs,0.000976562
792,b1~b14_b21_b32_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl201,0.000976562
793,b1~b14_b21_b32_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() BooreEtAl2014() A,0.000976562
794,b1~b14_b21_b32_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() CampbellBozorgnia,0.000976562
795,b1~b14_b21_b32_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() ChiouYoungs2014(),0.000976562
796,b1~b14_b21_b32_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Abraha,0.000976562
797,b1~b14_b21_b32_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() BooreE,0.000976562
798,b1~b14_b21_b32_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Campbe,0.000976562
799,b1~b14_b21_b32_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() ChiouY,0.000976562
800,b1~b14_b21_b33_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Abrah,0.000976562
801,b1~b14_b21_b33_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Boore,0.000976562
802,b1~b14_b21_b33_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Campb,0.000976562
803,b1~b14_b21_b33_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Chiou,0.000976562
804,b1~b14_b21_b33_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Abr,0.000976562
805,b1~b14_b21_b33_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Boo,0.000976562
806,b1~b14_b21_b33_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Cam,0.000976562
807,b1~b14_b21_b33_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Chi,0.000976562
808,b1~b14_b21_b33_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abrahamso,0.000976562
809,b1~b14_b21_b33_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() BooreEtAl,0.000976562
810,b1~b14_b21_b33_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() CampbellB,0.000976562
811,b1~b14_b21_b33_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() ChiouYoun,0.000976562
812,b1~b14_b21_b33_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
813,b1~b14_b21_b33_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
814,b1~b14_b21_b33_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
815,b1~b14_b21_b33_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
816,b1~b14_b21_b34_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() AbrahamsonE,0.000976562
817,b1~b14_b21_b34_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() BooreEtAl20,0.000976562
818,b1~b14_b21_b34_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() CampbellBoz,0.000976562
819,b1~b14_b21_b34_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() ChiouYoungs,0.000976562
820,b1~b14_b21_b34_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abrahamso,0.000976562
821,b1~b14_b21_b34_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() BooreEtAl,0.000976562
822,b1~b14_b21_b34_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() CampbellB,0.000976562
823,b1~b14_b21_b34_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() ChiouYoun,0.000976562
824,b1~b14_b21_b34_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2,0.000976562
825,b1~b14_b21_b34_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() BooreEtAl2014(),0.000976562
826,b1~b14_b21_b34_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() CampbellBozorgn,0.000976562
827,b1~b14_b21_b34_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() ChiouYoungs2014,0.000976562
828,b1~b14_b21_b34_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Abra,0.000976562
829,b1~b14_b21_b34_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Boor,0.000976562
830,b1~b14_b21_b34_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Camp,0.000976562
831,b1~b14_b21_b34_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Chio,0.000976562
832,b1~b14_b22_b31_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Abraha,0.000976562
833,b1~b14_b22_b31_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() BooreE,0.000976562
834,b1~b14_b22_b31_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Campbe,0.000976562
835,b1~b14_b22_b31_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ChiouY,0.000976562
836,b1~b14_b22_b31_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Abra,0.000976562
837,b1~b14_b22_b31_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Boor,0.000976562
838,b1~b14_b22_b31_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Camp,0.000976562
839,b1~b14_b22_b31_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Chio,0.000976562
840,b1~b14_b22_b31_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abrahamson,0.000976562
841,b1~b14_b22_b31_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() BooreEtAl2,0.000976562
842,b1~b14_b22_b31_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() CampbellBo,0.000976562
843,b1~b14_b22_b31_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() ChiouYoung,0.000976562
844,b1~b14_b22_b31_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia(),0.000976562
845,b1~b14_b22_b31_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia(),0.000976562
846,b1~b14_b22_b31_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia(),0.000976562
847,b1~b14_b22_b31_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia(),0.000976562
848,b1~b14_b22_b32_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonE,0.000976562
849,b1~b14_b22_b32_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() BooreEtAl20,0.000976562
850,b1~b14_b22_b32_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() CampbellBoz,0.000976562
851,b1~b14_b22_b32_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() ChiouYoungs,0.000976562
852,b1~b14_b22_b32_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abrahamso,0.000976562
853,b1~b14_b22_b32_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() BooreEtAl,0.000976562
854,b1~b14_b22_b32_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() CampbellB,0.000976562
855,b1~b14_b22_b32_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() ChiouYoun,0.000976562
856,b1~b14_b22_b32_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2,0.000976562
857,b1~b14_b22_b32_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() BooreEtAl2014(),0.000976562
858,b1~b14_b22_b32_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() CampbellBozorgn,0.000976562
859,b1~b14_b22_b32_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() ChiouYoungs2014,0.000976562
860,b1~b14_b22_b32_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Abra,0.000976562
861,b1~b14_b22_b32_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Boor,0.000976562
862,b1~b14_b22_b32_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Camp,0.000976562
863,b1~b14_b22_b32_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Chio,0.000976562
864,b1~b14_b22_b33_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Abr,0.000976562
865,b1~b14_b22_b33_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Boo,0.000976562
866,b1~b14_b22_b33_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Cam,0.000976562
867,b1~b14_b22_b33_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Chi,0.000976562
868,b1~b14_b22_b33_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() A,0.000976562
869,b1~b14_b22_b33_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() B,0.000976562
870,b1~b14_b22_b33_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() C,0.000976562
871,b1~b14_b22_b33_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() C,0.000976562
872,b1~b14_b22_b33_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abraham,0.000976562
873,b1~b14_b22_b33_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() BooreEt,0.000976562
874,b1~b14_b22_b33_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Campbel,0.000976562
875,b1~b14_b22_b33_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() ChiouYo,0.000976562
876,b1~b14_b22_b33_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadi,0.000976562
877,b1~b14_b22_b33_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadi,0.000976562
878,b1~b14_b22_b33_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadi,0.000976562
879,b1~b14_b22_b33_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadi,0.000976562
880,b1~b14_b22_b34_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abrahamso,0.000976562
881,b1~b14_b22_b34_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() BooreEtAl,0.000976562
882,b1~b14_b22_b34_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() CampbellB,0.000976562
883,b1~b14_b22_b34_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() ChiouYoun,0.000976562
884,b1~b14_b22_b34_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abraham,0.000976562
885,b1~b14_b22_b34_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() BooreEt,0.000976562
886,b1~b14_b22_b34_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Campbel,0.000976562
887,b1~b14_b22_b34_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() ChiouYo,0.000976562
888,b1~b14_b22_b34_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtA,0.000976562
