# mean, investigation_time=50.0
lon,lat,PGA-0.001,PGA-0.00123697383288,PGA-0.00153010426322,PGA-0.00189269893518,PGA-0.00234121905633,PGA-0.00289602670972,PGA-0.00358230925923,PGA-0.00443122281494,PGA-0.00548130666973,PGA-0.00678023292043,PGA-0.00838697070339,PGA-0.0103744632972,PGA-0.0128329396288,PGA-0.0158740105197,PGA-0.0196357356357,PGA-0.0242888911706,PGA-0.0300447228076,PGA-0.0371645359291,PGA-0.0459715584553,PGA-0.0568656148658,PGA-0.0703412775794,PGA-0.0870103197369,PGA-0.107629488705,PGA-0.133134861174,PGA-0.164684339516,PGA-0.203710218666,PGA-0.251984209979,PGA-0.311697874042,PGA-0.385562113954,PGA-0.476930245909,PGA-0.589950234297,PGA-0.729753002526,PGA-0.902685368588,PGA-1.11659818026,PGA-1.38120273082,PGA-1.70851163593,PGA-2.11338418681,PGA-2.6142009379,PGA-3.23369815406,PGA-4.0,SA(2.0)-0.001,SA(2.0)-0.00123697383288,SA(2.0)-0.00153010426322,SA(2.0)-0.00189269893518,SA(2.0)-0.00234121905633,SA(2.0)-0.00289602670972,SA(2.0)-0.00358230925923,SA(2.0)-0.00443122281494,SA(2.0)-0.00548130666973,SA(2.0)-0.00678023292043,SA(2.0)-0.00838697070339,SA(2.0)-0.0103744632972,SA(2.0)-0.0128329396288,SA(2.0)-0.0158740105197,SA(2.0)-0.0196357356357,SA(2.0)-0.0242888911706,SA(2.0)-0.0300447228076,SA(2.0)-0.0371645359291,SA(2.0)-0.0459715584553,SA(2.0)-0.0568656148658,SA(2.0)-0.0703412775794,SA(2.0)-0.0870103197369,SA(2.0)-0.107629488705,SA(2.0)-0.133134861174,SA(2.0)-0.164684339516,SA(2.0)-0.203710218666,SA(2.0)-0.251984209979,SA(2.0)-0.311697874042,SA(2.0)-0.385562113954,SA(2.0)-0.476930245909,SA(2.0)-0.589950234297,SA(2.0)-0.729753002526,SA(2.0)-0.902685368588,SA(2.0)-1.11659818026,SA(2.0)-1.38120273082,SA(2.0)-1.70851163593,SA(2.0)-2.11338418681,SA(2.0)-2.6142009379,SA(2.0)-3.23369815406,SA(2.0)-4.0
-71.18000,46.80000,9.993268E-01,9.988481E-01,9.980228E-01,9.966331E-01,9.943544E-01,9.907178E-01,9.850605E-01,9.764600E-01,9.636613E-01,9.450253E-01,9.185818E-01,8.822916E-01,8.345717E-01,7.749534E-01,7.045634E-01,6.261337E-01,5.435032E-01,4.608481E-01,3.819587E-01,3.097632E-01,2.461356E-01,1.919249E-01,1.471176E-01,1.110663E-01,8.273081E-02,6.089639E-02,4.434306E-02,3.195751E-02,2.278984E-02,1.606751E-02,1.118277E-02,7.667960E-03,5.168138E-03,3.415607E-03,2.208518E-03,1.394336E-03,8.580163E-04,5.137268E-04,2.987073E-04,1.682780E-04,9.584045E-01,9.393642E-01,9.142244E-01,8.821639E-01,8.426285E-01,7.954392E-01,7.408828E-01,6.797676E-01,6.134323E-01,5.436903E-01,4.727004E-01,4.027721E-01,3.361285E-01,2.746725E-01,2.198052E-01,1.723322E-01,1.324686E-01,9.992632E-02,7.405099E-02,5.397142E-02,3.873372E-02,2.740370E-02,1.913365E-02,1.319718E-02,8.999439E-03,6.071039E-03,4.052811E-03,2.677008E-03,1.748475E-03,1.127716E-03,7.166804E-04,4.473986E-04,2.732548E-04,1.625012E-04,9.358751E-05,5.190137E-05,2.755848E-05,1.393286E-05,6.671887E-06,3.011086E-06
-71.18000,46.87000,9.993150E-01,9.988286E-01,9.979943E-01,9.965991E-01,9.943317E-01,9.907504E-01,9.852422E-01,9.769661E-01,9.647863E-01,9.472144E-01,9.224279E-01,8.884637E-01,8.436581E-01,7.872602E-01,7.199559E-01,6.440049E-01,5.628856E-01,4.806137E-01,4.010260E-01,3.272529E-01,2.614554E-01,2.047866E-01,1.575039E-01,1.191634E-01,8.884878E-02,6.539455E-02,4.757385E-02,3.423245E-02,2.436495E-02,1.714239E-02,1.190709E-02,8.150642E-03,5.486542E-03,3.623516E-03,2.342674E-03,1.479581E-03,9.111054E-04,5.459737E-04,3.177286E-04,1.791351E-04,9.593606E-01,9.407394E-01,9.161010E-01,8.846067E-01,8.456751E-01,7.990947E-01,7.451164E-01,6.845126E-01,6.185887E-01,5.491290E-01,4.782712E-01,4.083136E-01,3.414808E-01,2.796920E-01,2.243770E-01,1.763789E-01,1.359535E-01,1.028505E-01,7.644619E-02,5.589073E-02,4.024158E-02,2.856753E-02,2.001768E-02,1.385874E-02,9.487357E-03,6.425561E-03,4.306335E-03,2.855176E-03,1.871301E-03,1.210604E-03,7.713074E-04,4.824646E-04,2.951126E-04,1.756863E-04,1.012555E-04,5.618331E-05,2.984460E-05,1.509464E-05,7.231296E-06,3.265115E-06
-71.07000,48.43000,9.983353E-01,9.972665E-01,9.956030E-01,9.931040E-01,9.894689E-01,9.843186E-01,9.771569E-01,9.673086E-01,9.538488E-01,9.355629E-01,9.110057E-01,8.787286E-01,8.376622E-01,7.875136E-01,7.289799E-01,6.636790E-01,5.938694E-01,5.221092E-01,4.509538E-01,3.827182E-01,3.192961E-01,2.620404E-01,2.117188E-01,1.685503E-01,1.323068E-01,1.024499E-01,7.826567E-02,5.897458E-02,4.380694E-02,3.204791E-02,2.306032E-02,1.629324E-02,1.128124E-02,7.637677E-03,5.044925E-03,3.244265E-03,2.027210E-03,1.228608E-03,7.208979E-04,4.086946E-04,9.516946E-01,9.316022E-01,9.056702E-01,8.732411E-01,8.339229E-01,7.876776E-01,7.348863E-01,6.763775E-01,6.134107E-01,5.476084E-01,4.808392E-01,4.150565E-01,3.521176E-01,2.936100E-01,2.407195E-01,1.941639E-01,1.541984E-01,1.206788E-01,9.315997E-02,7.100366E-02,5.347651E-02,3.982852E-02,2.934887E-02,2.140075E-02,1.543837E-02,1.101037E-02,7.753888E-03,5.383322E-03,3.677173E-03,2.465277E-03,1.617679E-03,1.035607E-03,6.444210E-04,3.881571E-04,2.252839E-04,1.253887E-04,6.660251E-05,3.360244E-05,1.602962E-05,7.198737E-06
-70.91000,53.21000,7.643397E-01,7.094738E-01,6.485887E-01,5.834115E-01,5.159472E-01,4.482584E-01,3.823065E-01,3.198514E-01,2.623716E-01,2.109788E-01,1.663461E-01,1.286835E-01,9.777885E-02,7.309038E-02,5.386056E-02,3.922645E-02,2.831370E-02,2.030907E-02,1.450816E-02,1.033696E-02,7.350694E-03,5.217410E-03,3.695207E-03,2.609956E-03,1.836907E-03,1.286845E-03,8.960547E-04,6.190903E-04,4.235475E-04,2.862809E-04,1.906980E-04,1.248539E-04,8.012220E-05,5.026094E-05,3.074746E-05,1.830894E-05,1.059559E-05,5.950464E-06,3.237033E-06,1.701509E-06,4.958972E-01,4.447561E-01,3.945165E-01,3.458232E-01,2.992650E-01,2.553763E-01,2.146306E-01,1.774257E-01,1.440649E-01,1.147396E-01,8.951627E-02,6.832933E-02,5.098210E-02,3.715853E-02,2.644759E-02,1.837939E-02,1.246781E-02,8.250665E-03,5.319472E-03,3.334663E-03,2.027324E-03,1.192123E-03,6.765922E-04,3.703546E-04,1.958235E-04,1.004923E-04,5.048198E-05,2.512069E-05,1.254120E-05,6.338928E-06,3.247852E-06,1.674452E-06,8.575579E-07,4.302030E-07,2.088380E-07,9.718953E-08,4.303172E-08,1.802017E-08,7.099034E-09,2.617952E-09
-70.88000,45.58000,9.991876E-01,9.985484E-01,9.973466E-01,9.950868E-01,9.908888E-01,9.832982E-01,9.701416E-01,9.485697E-01,9.154399E-01,8.680742E-01,8.052109E-01,7.277710E-01,6.390537E-01,5.442175E-01,4.492271E-01,3.596585E-01,2.797497E-01,2.119316E-01,1.568613E-01,1.138157E-01,8.123253E-02,5.721185E-02,3.987654E-02,2.757456E-02,1.895648E-02,1.297596E-02,8.852134E-03,6.019206E-03,4.076537E-03,2.745232E-03,1.833424E-03,1.210123E-03,7.862060E-04,5.008064E-04,3.117551E-04,1.892285E-04,1.118342E-04,6.428367E-05,3.588829E-05,1.941691E-05,9.380999E-01,9.118447E-01,8.785347E-01,8.377295E-01,7.893604E-01,7.337878E-01,6.718385E-01,6.048154E-01,5.344641E-01,4.628780E-01,3.923359E-01,3.250831E-01,2.630959E-01,2.078767E-01,1.603269E-01,1.207200E-01,8.877175E-02,6.377887E-02,4.478567E-02,3.074133E-02,2.062276E-02,1.351351E-02,8.641711E-03,5.387294E-03,3.270552E-03,1.932024E-03,1.110307E-03,6.210793E-04,3.386632E-04,1.804528E-04,9.425333E-05,4.841315E-05,2.451089E-05,1.223486E-05,6.006206E-06,2.884623E-06,1.345622E-06,6.047284E-07,2.596904E-07,1.057610E-07
-70.88000,48.35000,9.983823E-01,9.973657E-01,9.957970E-01,9.934632E-01,9.901085E-01,9.854253E-01,9.790261E-01,9.703915E-01,9.587929E-01,9.432140E-01,9.223201E-01,8.945591E-01,8.584573E-01,8.130659E-01,7.583728E-01,6.954642E-01,6.263720E-01,5.537173E-01,4.803164E-01,4.088498E-01,3.416150E-01,2.803586E-01,2.261902E-01,1.795823E-01,1.404533E-01,1.083060E-01,8.238745E-02,6.183217E-02,4.576911E-02,3.338740E-02,2.397001E-02,1.690578E-02,1.168748E-02,7.901015E-03,5.210778E-03,3.345466E-03,2.087063E-03,1.263011E-03,7.401814E-04,4.192620E-04,9.545050E-01,9.353994E-01,9.105957E-01,8.793934E-01,8.413414E-01,7.963307E-01,7.446652E-01,6.870972E-01,6.248176E-01,5.593953E-01,4.926654E-01,4.265752E-01,3.630050E-01,3.035948E-01,2.496054E-01,2.018418E-01,1.606450E-01,1.259452E-01,9.735205E-02,7.426054E-02,5.595050E-02,4.166947E-02,3.069357E-02,2.236699E-02,1.612275E-02,1.148895E-02,8.084559E-03,5.608995E-03,3.829088E-03,2.565914E-03,1.683099E-03,1.077205E-03,6.702064E-04,4.036826E-04,2.343287E-04,1.304654E-04,6.933523E-05,3.500628E-05,1.671442E-05,7.514308E-06
-70.55000,46.98000,9.991453E-01,9.985763E-01,9.976383E-01,9.961353E-01,9.938008E-01,9.902880E-01,9.851606E-01,9.778838E-01,9.678117E-01,9.541730E-01,9.360582E-01,9.124249E-01,8.821468E-01,8.441383E-01,7.975661E-01,7.421177E-01,6.782531E-01,6.073536E-01,5.316997E-01,4.542539E-01,3.782787E-01,3.068708E-01,2.425322E-01,1.868830E-01,1.405759E-01,1.033993E-01,7.450772E-02,5.269474E-02,3.663765E-02,2.507397E-02,1.690268E-02,1.122383E-02,7.336795E-03,4.715636E-03,2.975663E-03,1.840391E-03,1.113665E-03,6.580885E-04,3.789000E-04,2.119724E-04,9.627851E-01,9.463641E-01,9.245895E-01,8.965795E-01,8.616348E-01,8.193581E-01,7.697628E-01,7.133522E-01,6.511503E-01,5.846713E-01,5.158201E-01,4.467302E-01,3.795555E-01,3.162542E-01,2.584036E-01,2.070811E-01,1.628275E-01,1.256879E-01,9.530552E-02,7.104275E-02,5.210074E-02,3.762310E-02,2.677440E-02,1.879257E-02,1.301805E-02,8.904211E-03,6.014371E-03,4.010533E-03,2.638037E-03,1.709321E-03,1.088813E-03,6.799947E-04,4.149830E-04,2.464943E-04,1.418666E-04,7.872447E-05,4.190141E-05,2.127640E-05,1.025084E-05,4.660951E-06
-70.51000,47.44000,9.989784E-01,9.983191E-01,9.972672E-01,9.956462E-01,9.932390E-01,9.897945E-01,9.850388E-01,9.786870E-01,9.704555E-01,9.600714E-01,9.472802E-01,9.318461E-01,9.135396E-01,8.921091E-01,8.672429E-01,8.385380E-01,8.054996E-01,7.675913E-01,7.243439E-01,6.755104E-01,6.212333E-01,5.621770E-01,4.995768E-01,4.351719E-01,3.710226E-01,3.092511E-01,2.517740E-01,2.000867E-01,1.551371E-01,1.172982E-01,8.643041E-02,6.200766E-02,4.326442E-02,2.932271E-02,1.928477E-02,1.229746E-02,7.598421E-03,4.545940E-03,2.630651E-03,1.470121E-03,9.703370E-01,9.584433E-01,9.428734E-01,9.228915E-01,8.977625E-01,8.668278E-01,8.296056E-01,7.859039E-01,7.359237E-01,6.803270E-01,6.202423E-01,5.571951E-01,4.929682E-01,4.294169E-01,3.682787E-01,3.110156E-01,2.587140E-01,2.120507E-01,1.713136E-01,1.364610E-01,1.071979E-01,8.305547E-02,6.346395E-02,4.781262E-02,3.549617E-02,2.594663E-02,1.865250E-02,1.316747E-02,9.111466E-03,6.166887E-03,4.072457E-03,2.616429E-03,1.629967E-03,9.808943E-04,5.678392E-04,3.148217E-04,1.664103E-04,8.349102E-05,3.958882E-05,1.766742E-05
-70.15000,47.65000,9.987549E-01,9.980097E-01,9.968569E-01,9.951267E-01,9.926124E-01,9.890776E-01,9.842694E-01,9.779383E-01,9.698592E-01,9.598526E-01,9.477975E-01,9.336285E-01,9.173103E-01,8.987861E-01,8.779056E-01,8.543475E-01,8.275626E-01,7.967691E-01,7.610306E-01,7.194291E-01,6.713180E-01,6.165990E-01,5.559413E-01,4.908538E-01,4.235564E-01,3.566679E-01,2.928041E-01,2.342022E-01,1.824589E-01,1.384203E-01,1.022218E-01,7.343754E-02,5.127630E-02,3.475963E-02,2.285475E-02,1.456494E-02,8.991585E-03,5.374047E-03,3.106693E-03,1.734443E-03,9.707315E-01,9.596198E-01,9.452201E-01,9.268520E-01,9.038014E-01,8.753848E-01,8.410447E-01,8.004636E-01,7.536767E-01,7.011540E-01,6.438248E-01,5.830281E-01,5.203927E-01,4.576692E-01,3.965509E-01,3.385199E-01,2.847434E-01,2.360283E-01,1.928255E-01,1.552684E-01,1.232311E-01,9.639177E-02,7.429443E-02,5.640487E-02,4.215809E-02,3.099556E-02,2.239219E-02,1.587307E-02,1.102151E-02,7.480682E-03,4.951200E-03,3.186557E-03,1.987713E-03,1.197267E-03,6.935127E-04,3.846443E-04,2.033677E-04,1.020509E-04,4.839563E-05,2.159950E-05
-70.04000,47.37000,9.988596E-01,9.981733E-01,9.970976E-01,9.954560E-01,9.930217E-01,9.895186E-01,9.846315E-01,9.780238E-01,9.693645E-01,9.583598E-01,9.447792E-01,9.284655E-01,9.093128E-01,8.872045E-01,8.619238E-01,8.330702E-01,8.000312E-01,7.620486E-01,7.183912E-01,6.686031E-01,6.127589E-01,5.516443E-01,4.867898E-01,4.203291E-01,3.547055E-01,2.923084E-01,2.351452E-01,1.846228E-01,1.414707E-01,1.057854E-01,7.716110E-02,5.485967E-02,3.797550E-02,2.556205E-02,1.671191E-02,1.060253E-02,6.523107E-03,3.889176E-03,2.244755E-03,1.252196E-03,9.686539E-01,9.563600E-01,9.403471E-01,9.198780E-01,8.942165E-01,8.627080E-01,8.248847E-01,7.805805E-01,7.300329E-01,6.739450E-01,6.134830E-01,5.501996E-01,4.858895E-01,4.224045E-01,3.614657E-01,3.045105E-01,2.525993E-01,2.063851E-01,1.661371E-01,1.317995E-01,1.030661E-01,7.945811E-02,6.039426E-02,4.525129E-02,3.341074E-02,2.429271E-02,1.737674E-02,1.221162E-02,8.416717E-03,5.677662E-03,3.739245E-03,2.397389E-03,1.491403E-03,8.968558E-04,5.191893E-04,2.880677E-04,1.524993E-04,7.668082E-05,3.646086E-05,1.632326E-05
-69.72000,48.15000,9.981619E-01,9.972018E-01,9.957878E-01,9.937504E-01,9.908777E-01,9.869103E-01,9.815329E-01,9.743609E-01,9.649130E-01,9.525689E-01,9.365188E-01,9.157246E-01,8.889357E-01,8.548086E-01,8.121520E-01,7.602633E-01,6.992579E-01,6.302775E-01,5.554931E-01,4.778810E-01,4.008174E-01,3.275840E-01,2.609095E-01,2.026539E-01,1.536938E-01,1.140011E-01,8.285760E-02,5.912400E-02,4.149269E-02,2.867914E-02,1.953973E-02,1.312496E-02,8.686529E-03,5.657202E-03,3.618820E-03,2.268805E-03,1.390828E-03,8.316428E-04,4.838065E-04,2.730507E-04,9.580321E-01,9.408268E-01,9.182810E-01,8.895698E-01,8.540710E-01,8.114814E-01,7.619135E-01,7.059537E-01,6.446697E-01,5.795597E-01,5.124447E-01,4.453119E-01,3.801316E-01,3.186733E-01,2.623556E-01,2.121525E-01,1.685676E-01,1.316693E-01,1.011685E-01,7.651818E-02,5.701353E-02,4.188218E-02,3.035573E-02,2.172067E-02,1.534916E-02,1.071250E-02,7.381296E-03,5.017121E-03,3.359617E-03,2.212333E-03,1.429289E-03,9.033243E-04,5.565771E-04,3.329956E-04,1.926009E-04,1.071794E-04,5.709942E-05,2.897438E-05,1.393332E-05,6.317982E-06
-69.53000,47.83000,9.983755E-01,9.975228E-01,9.962532E-01,9.943978E-01,9.917381E-01,9.880015E-01,9.828597E-01,9.759316E-01,9.667848E-01,9.549326E-01,9.398230E-01,9.208267E-01,8.972375E-01,8.683071E-01,8.333255E-01,7.917461E-01,7.433321E-01,6.882964E-01,6.274029E-01,5.619977E-01,4.939475E-01,4.254709E-01,3.588867E-01,2.963289E-01,2.394999E-01,1.895181E-01,1.468815E-01,1.115355E-01,8.300291E-02,6.053470E-02,4.324952E-02,3.024559E-02,2.067756E-02,1.379832E-02,8.973288E-03,5.678440E-03,3.491947E-03,2.083918E-03,1.205025E-03,6.738377E-04,9.619173E-01,9.467567E-01,9.269756E-01,9.017770E-01,8.704672E-01,8.325593E-01,7.878802E-01,7.366638E-01,6.796085E-01,6.178822E-01,5.530593E-01,4.869950E-01,4.216472E-01,3.588822E-01,3.002966E-01,2.470917E-01,2.000144E-01,1.593662E-01,1.250633E-01,9.672470E-02,7.377087E-02,5.551410E-02,4.123454E-02,3.023657E-02,2.188601E-02,1.563006E-02,1.100373E-02,7.626908E-03,5.195730E-03,3.471455E-03,2.269001E-03,1.446477E-03,8.962554E-04,5.376313E-04,3.108777E-04,1.724854E-04,9.139616E-05,4.603388E-05,2.193815E-05,9.847856E-06
-69.50000,47.92000,9.982840E-01,9.973981E-01,9.960876E-01,9.941837E-01,9.914680E-01,9.876663E-01,9.824446E-01,9.754051E-01,9.660786E-01,9.539091E-01,9.382296E-01,9.182423E-01,8.930277E-01,8.616111E-01,8.231027E-01,7.768943E-01,7.228664E-01,6.615505E-01,5.942039E-01,5.227703E-01,4.497177E-01,3.777708E-01,3.095804E-01,2.473969E-01,1.928197E-01,1.466712E-01,1.090158E-01,7.929619E-02,5.654043E-02,3.957980E-02,2.723179E-02,1.842332E-02,1.225252E-02,8.002304E-03,5.124496E-03,3.211286E-03,1.964918E-03,1.171207E-03,6.783703E-04,3.807610E-04,9.600828E-01,9.439868E-01,9.229241E-01,8.960613E-01,8.627087E-01,8.224356E-01,7.751825E-01,7.213458E-01,6.618175E-01,5.979605E-01,5.315185E-01,4.644634E-01,3.988050E-01,3.363940E-01,2.787550E-01,2.269774E-01,1.816764E-01,1.430198E-01,1.108001E-01,8.453231E-02,6.355488E-02,4.712119E-02,3.447377E-02,2.489792E-02,1.775545E-02,1.250106E-02,8.685417E-03,5.949093E-03,4.011488E-03,2.657742E-03,1.725844E-03,1.095125E-03,6.766346E-04,4.054245E-04,2.345245E-04,1.303538E-04,6.927702E-05,3.503039E-05,1.677154E-05,7.566475E-06
-69.15000,47.81700,9.981760E-01,9.972826E-01,9.959692E-01,9.940596E-01,9.913133E-01,9.874067E-01,9.819108E-01,9.742627E-01,9.637244E-01,9.493268E-01,9.298111E-01,9.036103E-01,8.689565E-01,8.241931E-01,7.682897E-01,7.013962E-01,6.251794E-01,5.427551E-01,4.582061E-01,3.758544E-01,2.995268E-01,2.320232E-01,1.748859E-01,1.284547E-01,9.211493E-02,6.463201E-02,4.447874E-02,3.009759E-02,2.007402E-02,1.322445E-02,8.618830E-03,5.561795E-03,3.553691E-03,2.246367E-03,1.402620E-03,8.632359E-04,5.223095E-04,3.097825E-04,1.795095E-04,1.012569E-04,9.531473E-01,9.338237E-01,9.086583E-01,8.768846E-01,8.379985E-01,7.918608E-01,7.387716E-01,6.795070E-01,6.153094E-01,5.478292E-01,4.790118E-01,4.109392E-01,3.456382E-01,2.848881E-01,2.300619E-01,1.820321E-01,1.411531E-01,1.073136E-01,8.003614E-02,5.859802E-02,4.214909E-02,2.981110E-02,2.075121E-02,1.422880E-02,9.618366E-03,6.414031E-03,4.221404E-03,2.742580E-03,1.758581E-03,1.112211E-03,6.929415E-04,4.244558E-04,2.548982E-04,1.495125E-04,8.526514E-05,4.702727E-05,2.494063E-05,1.264271E-05,6.088910E-06,2.769890E-06
-68.55000,48.43000,9.967862E-01,9.954957E-01,9.936715E-01,9.910845E-01,9.873860E-01,9.820350E-01,9.741872E-01,9.625621E-01,9.453397E-01,9.202107E-01,8.847206E-01,8.369427E-01,7.762748E-01,7.039703E-01,6.230963E-01,5.379311E-01,4.530908E-01,3.727199E-01,2.999462E-01,2.366513E-01,1.835126E-01,1.402335E-01,1.058626E-01,7.911254E-02,5.861623E-02,4.309503E-02,3.144490E-02,2.276164E-02,1.632992E-02,1.159580E-02,8.135634E-03,5.627794E-03,3.829174E-03,2.556271E-03,1.670267E-03,1.065760E-03,6.627061E-04,4.007730E-04,2.352264E-04,1.336760E-04,9.306996E-01,9.048744E-01,8.725543E-01,8.333399E-01,7.871712E-01,7.343805E-01,6.757162E-01,6.123377E-01,5.457765E-01,4.778556E-01,4.105603E-01,3.458671E-01,2.855532E-01,2.310238E-01,1.831962E-01,1.424624E-01,1.087316E-01,8.152971E-02,6.012786E-02,4.366826E-02,3.126980E-02,2.210389E-02,1.544025E-02,1.066733E-02,7.293707E-03,4.937399E-03,3.309381E-03,2.195709E-03,1.440932E-03,9.339438E-04,5.964956E-04,3.741842E-04,2.295710E-04,1.370574E-04,7.917664E-05,4.400032E-05,2.338648E-05,1.182310E-05,5.656126E-06,2.548250E-06
-68.33000,47.37000,9.979737E-01,9.970126E-01,9.955716E-01,9.934070E-01,9.901480E-01,9.852279E-01,9.777806E-01,9.664956E-01,9.494619E-01,9.241149E-01,8.874950E-01,8.369915E-01,7.714363E-01,6.920134E-01,6.024048E-01,5.080365E-01,4.148235E-01,3.279836E-01,2.512806E-01,1.867624E-01,1.348852E-01,9.486874E-02,6.514712E-02,4.380471E-02,2.892285E-02,1.880132E-02,1.205858E-02,7.642642E-03,4.791028E-03,2.971467E-03,1.822783E-03,1.105035E-03,6.613240E-04,3.902458E-04,2.268350E-04,1.297813E-04,7.304278E-05,4.040276E-05,2.192697E-05,1.164245E-05,9.385487E-01,9.140344E-01,8.829346E-01,8.447387E-01,7.992692E-01,7.467470E-01,6.878281E-01,6.236132E-01,5.556234E-01,4.857318E-01,4.160414E-01,3.487078E-01,2.857269E-01,2.287283E-01,1.788209E-01,1.365252E-01,1.018017E-01,7.415497E-02,5.277995E-02,3.671251E-02,2.495699E-02,1.657829E-02,1.075692E-02,6.813147E-03,4.208285E-03,2.531891E-03,1.481833E-03,8.426113E-04,4.650684E-04,2.490624E-04,1.294839E-04,6.545095E-05,3.225007E-05,1.553932E-05,7.342274E-06,3.405838E-06,1.548540E-06,6.869598E-07,2.952410E-07,1.219100E-07
-68.18000,48.58000,9.959185E-01,9.944007E-01,9.922580E-01,9.892041E-01,9.847879E-01,9.782892E-01,9.685869E-01,9.540464E-01,9.325392E-01,9.017169E-01,8.595755E-01,8.051487E-01,7.390295E-01,6.634656E-01,5.819941E-01,4.987868E-01,4.179381E-01,3.428730E-01,2.759739E-01,2.184635E-01,1.705199E-01,1.315453E-01,1.004843E-01,7.610366E-02,5.718628E-02,4.263839E-02,3.153220E-02,2.310904E-02,1.676289E-02,1.201629E-02,8.495923E-03,5.911449E-03,4.037898E-03,2.701045E-03,1.765435E-03,1.125307E-03,6.983000E-04,4.211526E-04,2.464178E-04,1.395700E-04,9.198905E-01,8.917229E-01,8.570068E-01,8.154818E-01,7.672365E-01,7.127456E-01,6.528810E-01,5.888955E-01,5.223758E-01,4.551528E-01,3.891679E-01,3.263013E-01,2.681907E-01,2.160770E-01,1.707116E-01,1.323407E-01,1.007623E-01,7.543253E-02,5.559130E-02,4.038237E-02,2.894968E-02,2.050408E-02,1.436096E-02,9.953869E-03,6.831302E-03,4.643795E-03,3.127122E-03,2.085419E-03,1.376067E-03,8.969426E-04,5.760298E-04,3.631848E-04,2.238008E-04,1.340856E-04,7.766644E-05,4.324188E-05,2.301135E-05,1.164181E-05,5.571414E-06,2.510386E-06
-68.17000,51.93000,9.418376E-01,9.166086E-01,8.818649E-01,8.360518E-01,7.784801E-01,7.097573E-01,6.319783E-01,5.485556E-01,4.636984E-01,3.816855E-01,3.061536E-01,2.396113E-01,1.832845E-01,1.372635E-01,1.008206E-01,7.275508E-02,5.167680E-02,3.620065E-02,2.506446E-02,1.718965E-02,1.170122E-02,7.919995E-03,5.337953E-03,3.586320E-03,2.403565E-03,1.607427E-03,1.072533E-03,7.134937E-04,4.725963E-04,3.110508E-04,2.028740E-04,1.306841E-04,8.283633E-05,5.148238E-05,3.127455E-05,1.852540E-05,1.067996E-05,5.981932E-06,3.248631E-06,1.706067E-06,7.159532E-01,6.620702E-01,6.046532E-01,5.447853E-01,4.836943E-01,4.227068E-01,3.631838E-01,3.064393E-01,2.536479E-01,2.057600E-01,1.634376E-01,1.270228E-01,9.653942E-02,7.172494E-02,5.208642E-02,3.697287E-02,2.565443E-02,1.739706E-02,1.152187E-02,7.442363E-03,4.678858E-03,2.855423E-03,1.686747E-03,9.617718E-04,5.281325E-04,2.788964E-04,1.416091E-04,6.923403E-05,3.270719E-05,1.501645E-05,6.752593E-06,2.999634E-06,1.325588E-06,5.843018E-07,2.560187E-07,1.105685E-07,4.653180E-08,1.885746E-08,7.280716E-09,2.653892E-09
-68.15000,49.22000,9.936598E-01,9.913648E-01,9.880648E-01,9.832605E-01,9.761900E-01,9.657472E-01,9.504529E-01,9.285464E-01,8.982333E-01,8.580646E-01,8.073449E-01,7.464440E-01,6.769130E-01,6.013626E-01,5.231206E-01,4.457285E-01,3.723996E-01,3.055838E-01,2.467527E-01,1.964302E-01,1.543967E-01,1.199577E-01,9.218652E-02,7.009552E-02,5.273848E-02,3.925975E-02,2.891219E-02,2.105823E-02,1.516346E-02,1.078742E-02,7.573654E-03,5.239327E-03,3.564114E-03,2.378707E-03,1.553881E-03,9.912488E-04,6.161418E-04,3.723821E-04,2.183604E-04,1.239419E-04,8.977317E-01,8.652424E-01,8.262115E-01,7.806323E-01,7.288550E-01,6.716005E-01,6.099513E-01,5.453168E-01,4.793638E-01,4.139091E-01,3.507736E-01,2.916176E-01,2.377874E-01,1.902050E-01,1.493219E-01,1.151409E-01,8.729298E-02,6.514533E-02,4.791649E-02,3.477906E-02,2.493819E-02,1.768214E-02,1.240688E-02,8.620451E-03,5.934474E-03,4.049640E-03,2.739815E-03,1.837285E-03,1.219946E-03,8.004984E-04,5.175262E-04,3.283397E-04,2.034441E-04,1.224513E-04,7.119092E-05,3.975321E-05,2.120474E-05,1.074888E-05,5.152964E-06,2.325548E-06
